dealer_name,brand,model,year_of_release,country_of_origin,fuel_type,engine_volume,transmission_box,drive_type,region,quantity,price_USD,sale_USD,area,segment_2013,class_2013,sale_date,sale_quarter,car_age
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Караганда,1,23686.13,23686.13,Карагандинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20787.94,20787.94,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23686.13,23686.13,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,23686.13,23686.13,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,18416.69,18416.69,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,17889.75,17889.75,Атырауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18416.69,18416.69,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,19207.11,19207.11,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19207.11,19207.11,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,20261.0,20261.0,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,19734.05,19734.05,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,19734.05,19734.05,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20261.0,20261.0,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20261.0,20261.0,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,19734.05,19734.05,Павлодарская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,20261.0,20261.0,Актюбинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,20261.0,20261.0,Мангистауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,19734.05,19734.05,Мангистауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,19734.05,19734.05,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,20261.0,20261.0,Атырауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,20261.0,20261.0,Костанайская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,19734.05,19734.05,Атырауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19734.05,19734.05,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Уральск,1,20261.0,20261.0,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,17889.75,17889.75,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,18416.69,18416.69,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,17889.75,17889.75,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,19207.11,19207.11,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,19207.11,19207.11,Кызылординская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,18680.16,18680.16,Атырауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18680.16,18680.16,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,18680.16,18680.16,Карагандинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,18680.16,18680.16,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,19207.11,19207.11,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,19207.11,19207.11,Карагандинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Алматы,1,16835.86,16835.86,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,24476.55,24476.55,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актау,1,24476.55,24476.55,Мангистауская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актобе,1,22368.77,22368.77,Актюбинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Уральск,1,22368.77,22368.77,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,22368.77,22368.77,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Тараз,1,23159.19,23159.19,Жамбылская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,22368.77,22368.77,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23159.19,23159.19,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,19734.05,19734.05,Актюбинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,22368.77,22368.77,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Нур-Султан,1,16835.86,16835.86,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Алматы,1,17362.8,17362.8,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,20261.0,20261.0,Павлодарская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Петропавловск,1,23159.19,23159.19,Северо-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кызылорда,1,22368.77,22368.77,Кызылординская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Усть-Каменогорск,1,22368.77,22368.77,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кокшетау,1,22368.77,22368.77,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Алматы,1,17362.8,17362.8,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,19734.05,19734.05,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,17889.75,17889.75,Кызылординская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Актобе,1,17362.8,17362.8,Актюбинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Механика,FWD,Нур-Султан,1,16045.44,16045.44,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Механика,FWD,Караганда,1,16045.44,16045.44,Карагандинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,21051.41,21051.41,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,0
Astana Motors,Hyundai,Elantra,2018,KAZ,F,2.0,Автомат,FWD,Шымкент,1,22368.77,22368.77,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Шымкент,1,17889.75,17889.75,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,17889.75,17889.75,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Шымкент,1,17362.8,17362.8,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Петропавловск,1,17362.8,17362.8,Северо-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,19734.05,19734.05,Кызылординская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Караганда,1,17889.75,17889.75,Карагандинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,2.0,Автомат,FWD,Алматы,1,22368.77,22368.77,Алматинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19734.05,19734.05,Акмолинская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Шымкент,1,19734.05,19734.05,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-04-30,2,1
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,25235.92,25235.92,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,25235.92,25235.92,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20762.4,20762.4,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,20762.4,20762.4,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,25235.92,25235.92,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20762.4,20762.4,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,20762.4,20762.4,Павлодарская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Усть-Каменогорск,1,20762.4,20762.4,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,20762.4,20762.4,Мангистауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,20762.4,20762.4,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,18394.07,18394.07,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,18394.07,18394.07,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,18394.07,18394.07,Актюбинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,18394.07,18394.07,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,19183.51,19183.51,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Уральск,1,19183.51,19183.51,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,19183.51,19183.51,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19183.51,19183.51,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,19183.51,19183.51,Костанайская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Кокшетау,1,25235.92,25235.92,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Павлодар,1,20236.1,20236.1,Павлодарская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,20762.4,20762.4,Атырауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,20762.4,20762.4,Костанайская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,23657.03,23657.03,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23657.03,23657.03,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Петропавловск,1,23657.03,23657.03,Северо-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Уральск,1,18394.07,18394.07,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,19183.51,19183.51,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Усть-Каменогорск,1,19183.51,19183.51,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,19183.51,19183.51,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,19183.51,19183.51,Кызылординская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Механика,FWD,Караганда,1,17341.47,17341.47,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,25235.92,25235.92,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Тараз,1,25235.92,25235.92,Жамбылская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,20236.1,20236.1,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,20236.1,20236.1,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20236.1,20236.1,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кокшетау,1,20236.1,20236.1,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19709.81,19709.81,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Усть-Каменогорск,1,25235.92,25235.92,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,19709.81,19709.81,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,20236.1,20236.1,Мангистауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Тараз,1,20236.1,20236.1,Жамбылская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,20236.1,20236.1,Кызылординская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,18394.07,18394.07,Атырауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,17867.77,17867.77,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актау,1,18394.07,18394.07,Мангистауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Нур-Султан,1,23130.73,23130.73,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Павлодар,1,23130.73,23130.73,Павлодарская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,23130.73,23130.73,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,22341.29,22341.29,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Караганда,1,23130.73,23130.73,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,20236.1,20236.1,Атырауская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,20236.1,20236.1,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,25235.92,25235.92,Кызылординская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,20236.1,20236.1,Костанайская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Шымкент,1,23130.73,23130.73,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Усть-Каменогорск,1,23130.73,23130.73,Восточно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,18394.07,18394.07,Карагандинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Уральск,1,23130.73,23130.73,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актобе,1,23130.73,23130.73,Актюбинская Область,Легковые автомобили,C класс,2019-05-31,2,0
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Костанай,1,19709.81,19709.81,Костанайская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Уральск,1,19709.81,19709.81,Западно-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,17867.77,17867.77,Акмолинская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Алматы,1,17867.77,17867.77,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Костанай,1,17341.47,17341.47,Костанайская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Талдыкорган,1,17867.77,17867.77,Алматинская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,1.6,Автомат,FWD,Петропавловск,1,19709.81,19709.81,Северо-Казахстанская Область,Легковые автомобили,C класс,2019-05-31,2,1
Astana Motors,Hyundai,Elantra,2018,KAZ,F,2.0,Автомат,FWD,Шымкент,1,20915.26,20915.26,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,1
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,20129.96,20129.96,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Актобе,1,20129.96,20129.96,Актюбинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,20129.96,20129.96,Южно-Казахстанская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,18297.58,18297.58,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Атырау,1,18297.58,18297.58,Атырауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Костанай,1,23009.41,23009.41,Костанайская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Актау,1,20129.96,20129.96,Мангистауская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Костанай,1,20129.96,20129.96,Костанайская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Нур-Султан,1,19082.89,19082.89,Акмолинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,1.6,Автомат,FWD,Алматы,1,19082.89,19082.89,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
Astana Motors,Hyundai,Elantra,2019,KAZ,F,2.0,Автомат,FWD,Алматы,1,22224.1,22224.1,Алматинская Область,Легковые автомобили,C класс,2019-06-30,2,0
